,0,1
15851,RPL37A,RPS15
15852,SLC43A2,LST1
15853,FCGR3A,NPL
15854,FCGR1A,MS4A6A
15855,RPS4X,RPS11
15856,RPL24,RPL4
15857,S100A11,ANXA2
15858,RPS9,RPS18
15859,TPT1,RPS16
15860,SERPINA1,CTSL
15861,RPL28,CD3E
15862,SRGN,IFI16
15863,CD74,SWAP70
15864,CTSS,CMTM6
15865,CD74,FCGR2A
15866,HCK,ATF3
15867,SPI1,FCGRT
15868,TGFBI,LRP1
15869,CD14,S100A8
15870,SRGN,CTSS
15871,FCN1,CEBPD
15872,FCGR1A,AIF1
15873,HLA-DRB1,PLAUR
15874,MYOF,RBM47
15875,HLA-DRA,LILRB3
15876,TGFBI,CAMK1
15877,RPS6,RPS10
15878,RPS23,RPL34
15879,HLA-DRB1,MS4A6A
15880,CYBB,CD302
15881,TNFSF13,SIGLEC9
15882,LILRB2,MS4A7
15883,FGL2,BASP1
15884,ASAH1,MS4A7
15885,CTSZ,C1QB
15886,SERPINA1,LGALS3
15887,HMOX1,CYBB
15888,LGALS3,S100A11
15889,PLAUR,MARCH1
15890,CD33,HLA-DRA
15891,FAU,RPL32
15892,RPS11,RPL18A
15893,CST7,LAG3
15894,CD14,CLEC7A
15895,CCDC88A,HLA-DRB1
15896,RPL19,RPL27A
15897,FGD4,HLA-DPB1
15898,SERPINA1,VCAN
15899,HLA-DRB1,AIF1
15900,FGL2,FCGR2B
15901,RPL11,RPS15A
15902,C1QA,MS4A7
15903,RPL14,RPL13
15904,RPS28,RPL11
15905,RPLP0,RPL22
15906,RPL23A,RPS2
15907,FTL,FCGR3A
15908,RPS27,CD3D
15909,MS4A6A,S100A11
15910,RPL11,RPS3
15911,IFITM3,SCPEP1
15912,S100A11,TNFSF13B
15913,SAMD3,GZMK
15914,RPS5,RPL29
15915,CD68,CD33
15916,MS4A6A,PILRA
15917,FCN1,HLA-DQB1
15918,FGL2,LYN
15919,TMEM176A,CFD
15920,FOS,JUNB
15921,RPL26,RPS7
15922,RPL10A,RPL29
15923,C1QB,SECTM1
15924,MS4A6A,TLR2
15925,TYROBP,CTSD
15926,CYBRD1,LPCAT2
15927,RPS24,RPL27
15928,TNFSF13,FCGR3A
15929,RPL7A,RPL32
15930,RPL10A,RPS5
15931,RPL5,RPL29
15932,TALDO1,FTL
15933,RPL18A,CD3D
15934,TYROBP,ADGRE2
15935,RPL5,RPS5
15936,LILRB2,CTSB
15937,RAB31,CTSZ
15938,FCGRT,MNDA
15939,ASAH1,CTSB
15940,CD74,HLA-DPA1
15941,LILRB1,IFI30
15942,RPL34,RPL17
15943,HLA-DRB1,DSE
15944,PSAP,SIGLEC10
15945,DAPK1,GLUL
15946,CTSH,ANXA2
15947,S100A11,ATP1B3
15948,PSAP,LGALS1
15949,HCK,IFITM3
15950,FCGR3A,PLAUR
15951,PLSCR1,LYZ
15952,RPL24,RPS23
15953,RPS13,RPL35
15954,B2M,TMSB4X
15955,LILRB3,HLA-DRA
15956,FCGR3A,MS4A6A
15957,BCL2A1,GLUL
15958,RPL15,RPL7A
15959,CLEC7A,PSAP
15960,IFITM3,PSAP
15961,CLEC7A,CD86
15962,IFITM3,CD86
15963,RPLP2,RPL24
15964,TNFSF13B,CPVL
15965,HLA-DPB1,MAFB
15966,RPL13,RPL24
15967,EEF1B2,RPS7
15968,HLA-DRA,PSAP
15969,CTSS,SLC8A1
15970,TUBA1A,CTSB
15971,HLA-DMA,ANXA2
15972,RPS10,RPS27A
15973,FCGR3A,AIF1
15974,CSTA,HLA-DRB1
15975,FTH1,CD86
15976,GLUL,FCGR3A
15977,LDHA,LGALS1
15978,RPS8,RPL34
15979,IGSF6,MFSD1
15980,APLP2,VCAN
15981,TMSB4X,MYL6
15982,ZEB2,NPC2
15983,DAPK1,RAB31
15984,ALDH3B1,CSTA
15985,S100A9,CTSD
15986,MAFB,DUSP1
15987,LST1,MAFB
15988,CTSS,GLA
15989,LTBR,IFI30
15990,STAT1,EPSTI1
15991,RPS13,RPS7
15992,CTSH,TNFSF13B
15993,FCER1G,ZEB2
15994,FCGRT,SCIMP
15995,HSPA1A,CST3
15996,LYZ,FCGR1A
15997,FCGRT,LILRB2
15998,FCGR2A,SLC7A7
15999,CDA,IRAK3
16000,GNS,CD68
16001,RPS5,RPL10
16002,CSF3R,CSTA
16003,CARD16,CST3
16004,C1orf162,MS4A6A
16005,MS4A6A,FGD2
16006,SAT1,NCF2
16007,RPLP0,RPS12
16008,RPS19,RPS16
16009,ZEB2,GNAI2
16010,CXCL16,HLA-DMB
16011,ATP6V0B,CTSS
16012,RPS27,RPS18
16013,HHEX,TMEM176B
16014,TACC1,CD68
16015,HLA-DRA,FMNL2
16016,HLA-DMA,TNFSF13B
16017,TNFAIP2,CLEC7A
16018,CD74,TYROBP
16019,RPL5,RPL10
16020,PILRA,NCF2
16021,SOD2,RAB31
16022,C1orf162,AIF1
16023,RPS21,RPS27A
16024,VCAN,CD93
16025,CCDC88A,SAT1
16026,LTB,RPS27A
16027,RPL26,RPL37A
16028,ANXA2,ALOX5AP
16029,CD68,SLC8A1
16030,IFI30,SLC7A7
16031,CST3,RASSF4
16032,LRRC25,HLA-DPB1
16033,SLC43A2,CD300C
16034,MAFB,FCGR1A
16035,RPS9,RPL11
16036,CTSB,MPEG1
16037,S100A8,FTL
16038,RPS25,RPL37
16039,RPS14,RPS15A
16040,SPI1,ATF3
16041,RPL7A,RPL19
16042,DUSP6,LST1
16043,TMEM176B,GNB4
16044,RPL18A,RPS18
16045,TYROBP,GNAI2
16046,HLA-DPB1,FCER1G
16047,PLAUR,HCK
16048,GRINA,HLA-DRA
16049,MPP1,CD74
16050,CYBB,CSF3R
16051,FCER1G,TBXAS1
16052,LEF1,TCF7
16053,RPL12,RPS21
16054,SLC31A2,PSAP
16055,NAMPT,IFI30
16056,RPSA,RPL23A
16057,F2R,CCL5
16058,APLP2,HLA-DRB1
16059,HLA-DPB1,TGFBI
16060,MS4A7,S100A9
16061,RPL37A,TPT1
16062,CD8A,CCL5
16063,RPS4X,RPS6
16064,RPS27,RPL19
16065,LST1,FCER1G
16066,CSTA,HMOX1
16067,C5AR1,PLAUR
16068,CSTA,LY86
16069,EEF1B2,RPL37A
16070,SIGLEC10,NPC2
16071,S100A11,ALOX5AP
16072,RPL4,EEF1B2
16073,RPS12,RPL36
16074,RPS18,IL7R
16075,RPL35,RPS7
16076,RPL35A,RPL37
16077,LST1,TGFBI
16078,RPL28,RPL34
16079,FBP1,MAFB
16080,ANXA5,HLA-DMB
16081,PLEK,CCDC88A
16082,SYK,TNFSF13B
16083,PLAUR,TLR2
16084,HLA-DPA1,POMP
16085,RPS15,RPL18A
16086,CD33,IFI30
16087,MNDA,CCDC88A
16088,LDHB,RPS19
16089,NACA,RPS8
16090,SAT1,HLA-DPB1
16091,ZNF385A,HNMT
16092,HLA-DPA1,LILRB4
16093,CSTA,SAT1
16094,LCK,CD27
16095,FCGRT,CD68
16096,FCGRT,GRN
16097,CD3E,RPL37
16098,CD14,MAFB
16099,RPL8,RPL35A
16100,SNX10,TYROBP
16101,CFD,LILRB2
16102,SPI1,IFITM3
16103,PILRA,HLA-DPB1
16104,PKM,LGALS1
16105,RPL17,RPS8
16106,HCK,CD74
16107,ADGRE2,SERPINA1
16108,CTSS,TNFSF13
16109,GNAI2,HLA-DPB1
16110,RPSA,RPL18A
16111,SLC8A1,SLC11A1
16112,RPL3,RPS5
16113,DMXL2,LRP1
16114,HLA-DPA1,RAB31
16115,S100A11,MGAT1
16116,MS4A7,PHC2
16117,PTAFR,FCER1G
16118,TNFRSF18,KLRB1
16119,GRN,FCER1G
16120,ANXA5,TMEM176B
16121,HLA-DPA1,COTL1
16122,CTSC,LILRB2
16123,CTNNA1,TYMP
16124,RPL37A,RPSA
16125,DMXL2,RAB31
16126,FTH1,TPI1
16127,LILRB2,C1QB
16128,ASAH1,C1QB
16129,RPS5,RPS15A
16130,RPL30,RPL3
16131,EEF2,RPS4X
16132,FCGR2A,LST1
16133,IGSF6,LGALS3
16134,RPL12,RPL32
16135,CMTM6,FCER1G
16136,GRN,TGFBI
16137,DSE,MNDA
16138,NPC2,SWAP70
16139,RPS5,RPS3
16140,TLR2,CTSL
16141,NPC2,FCGR2A
16142,LYZ,NINJ1
16143,RPL18,RPS27
16144,CPVL,HLA-DMA
16145,RPL27A,TPT1
16146,SCIMP,CST3
16147,RPL10A,RPS3
16148,CTSC,SYNGR2
16149,RPL5,RPS15A
16150,RPS27A,RPL27A
16151,RPL5,RPS3
16152,C1QA,C1QB
16153,CMTM6,TGFBI
16154,RPS2,RPL5
16155,AIF1,ANXA5
16156,RPL14,IL7R
16157,PLXDC2,LRRK2
16158,LILRB2,FAM20A
16159,RPS27,RPL11
16160,RPS15,RPL14
16161,RAC1,CYBB
16162,CYBA,CALR
16163,CD14,FCER1G
16164,TBXAS1,NPC2
16165,RPS6,RPL31
16166,SLC43A2,MS4A7
16167,RPL35,RPL37A
16168,MAFB,NINJ1
16169,TLR2,VCAN
16170,SELL,LEF1
16171,RPL34,RPS4X
16172,THEMIS2,HLA-DPB1
16173,RPS25,RPL26
16174,CST3,SIGLEC10
16175,CXCL16,CTSH
16176,HLA-DMB,MS4A7
16177,CST7,F2R
16178,PSAP,CTSD
16179,RAB31,MNDA
16180,LTB,TCF7
16181,SAT1,PLEK
16182,RPS3A,CD3D
16183,RPL22,RPL7A
16184,S100A9,SERPINA1
16185,RPL27A,RPS10
16186,RPL18A,RPL11
16187,RPS8,RPL35A
16188,RPSA,RPL14
16189,MS4A6A,CD33
16190,SLC11A1,LILRB1
16191,RPS12,RPL8
16192,FCER1G,ALDH2
16193,SLC43A2,ALDH3B1
16194,IFNGR2,HLA-DRA
16195,TPI1,CD63
16196,FGL2,HLA-DMB
16197,DAPK1,CTSS
16198,SERF2,TYROBP
16199,IGSF6,MYOF
16200,CSF3R,RAB31
16201,CD8B,NKG7
16202,RPL15,RPLP0
16203,RPS25,RPS29
16204,AIF1,MFSD1
16205,C1QA,RNF130
16206,CYBB,CST3
16207,CFD,CD68
16208,CFD,GRN
16209,RPS11,RPL18
16210,CXCL16,LYZ
16211,RPL37,RPS27
16212,RPL36,RPL7A
16213,TNFAIP2,MAFB
16214,EMILIN2,C5AR1
16215,RPS12,RPS25
16216,SAT1,BASP1
16217,IFI30,CARD16
16218,FMNL2,NCF2
16219,TYMP,CD63
16220,RPL29,TPT1
16221,RPL35A,RPL26
16222,CD302,PYGL
16223,EEF2,RPL4
16224,CD68,CDKN1A
16225,GNB4,FCGR2A
16226,CTSC,GRN
16227,SPI1,AP1S2
16228,MS4A7,MNDA
16229,RPL7A,RPL24
16230,NCF2,CSTA
16231,SKAP2,LMO2
16232,PLSCR1,IFITM3
16233,FCER1G,HSBP1
16234,SOD2,CTSS
16235,DPYSL2,FCER1G
16236,CTSS,SLC31A2
16237,FCGR2A,PIK3AP1
16238,ITGAX,CTSD
16239,RAB31,LILRB2
16240,TYROBP,ATP6V1B2
16241,RPL12,RPL19
16242,FGL2,TMEM176B
16243,KYNU,HLA-DMA
16244,SAT1,SOD2
16245,PTPRCAP,RPS15A
16246,CD68,FAM20A
16247,HLA-E,B2M
16248,CLEC7A,HLA-DRA
16249,IFITM3,HLA-DRA
16250,PTPRCAP,RPS3
16251,SAT1,LYN
16252,PILRA,FCGR2B
16253,RPL35A,RPS29
16254,IFI30,TTYH3
16255,MAFB,PLXDC2
16256,RPS23,RPL29
16257,CTSZ,LYZ
16258,ANXA5,CTSH
16259,RPL26,RPL18A
16260,NCF2,KIAA0930
16261,RPS23,RPS5
16262,RPS27,RPL24
16263,PAK1,ALDH2
16264,CPVL,LRP1
16265,PLAUR,CD300C
16266,PILRA,LYN
16267,RPS13,RPL23A
16268,MNDA,CLEC7A
16269,RPL29,RPS10
16270,CST3,PPT1
16271,CXCL16,FCGRT
16272,CD74,ARPC3
16273,CSTA,PAK1
16274,CTSD,CD68
16275,TPT1,RPS10
16276,RPS2,RPS19
16277,CYBB,SLC43A2
16278,CD3E,RPS29
16279,MS4A7,FCGRT
16280,RPS21,RPL6
16281,FGD2,IGSF6
16282,TMEM176B,LILRB1
16283,TTYH3,GLUL
16284,HLA-DRB1,ANXA5
16285,RPS3A,RPS18
16286,HNMT,GNAI2
16287,LY86,TNFSF13
16288,RPS4X,RPL17
16289,GSN,CD63
16290,NACA,RPS13
16291,TNFAIP2,FCER1G
16292,RPL28,RPL35A
16293,FTL,PLAUR
16294,CD74,CTNNA1
16295,FTL,MS4A6A
16296,AIF1,TIMP1
16297,EEF1B2,RPL18A
16298,DSE,CD68
16299,RPL17,RPS13
16300,TTYH3,LRP1
16301,RPL23A,RPS7
16302,ADAP2,LST1
16303,CSTA,CD63
16304,CD74,KYNU
16305,EMILIN2,PILRA
16306,CTSZ,FCGRT
16307,FCGRT,RASSF4
16308,EMILIN2,HNMT
16309,CLEC4A,PLBD1
16310,IL7R,RPL14
16311,GSTO1,ANXA5
16312,IL32,RPLP1
16313,RPS25,RPS14
16314,FTL,AIF1
16315,RPS12,RPS24
16316,ANXA2,HLA-DMA
16317,C1QA,HLA-DMB
16318,TTYH3,RAB31
16319,SECTM1,HNMT
16320,ATP6V1B2,HLA-DMA
16321,RPS13,RPL18A
16322,CD86,ADGRE2
16323,CD3D,RPLP1
16324,TNFSF13,AIF1
16325,FCER1G,GSN
16326,LILRB2,S100A9
16327,LYN,DAPK1
16328,HMOX1,GRINA
16329,HLA-DPA1,CTSS
16330,PLXDC2,GLUL
16331,SKAP2,FCGR3A
16332,SLC31A2,HLA-DRA
16333,ACSL1,SOD2
16334,RPS23,RPL10
16335,C5AR1,SLC11A1
16336,TYROBP,MARCH1
16337,RPL32,RPS27
16338,CD63,TNFAIP2
16339,RAB31,CD68
16340,RAB31,GRN
16341,RPL8,RPL10
16342,CD74,H2AFY
16343,RPS8,RPL29
16344,CD68,CTSZ
16345,RPL24,RPL28
16346,FTL,DSE
16347,RPS8,RPS5
16348,LYZ,SLC15A3
16349,CD86,ASAH1
16350,RPL34,RPS23
16351,GLUL,PLAUR
16352,SLC11A1,CD68
16353,HLA-DRB1,CXCL16
16354,PLBD1,PLXDC2
16355,CTSB,ANXA5
16356,CD68,MGLL
16357,HCK,DMXL2
16358,GLUL,MS4A6A
16359,RPS15A,RPS27A
16360,SLC7A7,LILRB1
16361,TMEM176A,TIMP2
16362,HLA-DRB1,GNG5
16363,CSF2RA,TYROBP
16364,CPVL,CSF3R
16365,THEMIS2,FTL
16366,PLXDC2,RAB31
16367,FGL2,CTSH
16368,MTSS1,FCER1G
16369,CLEC4A,FCGR2A
16370,RPL37A,RPL13
16371,GLUL,AIF1
16372,PSAP,SERPINA1
16373,CD14,BRI3
16374,ACSL1,FTL
16375,MAFB,EMILIN2
16376,CD3E,RPS14
16377,TNFSF13B,FGL2
16378,CD8A,KLRD1
16379,FGD4,TMEM176B
16380,PLBD1,DOK3
16381,RPL19,RPS25
16382,IFNGR1,RAB31
16383,CYBB,CPVL
16384,HLA-DPB1,IGSF6
16385,IFI30,GSTP1
16386,BRI3,SPI1
16387,TYROBP,CEBPD
16388,LRP1,CD302
16389,TYMP,CYBB
16390,RPL23A,RPL37A
16391,RPL32,RPS28
16392,CD86,NPC2
16393,RPS13,RPL14
16394,MFSD1,CST3
16395,CTSB,MFSD1
16396,RPS19,RPS10
16397,RPL35,RPL18A
16398,NCF2,LILRB4
16399,RPLP2,RPS11
16400,TGFBI,CFD
16401,RPL13,RPS11
16402,CST3,CTSD
16403,SIRPA,CD302
16404,RPS6,RPS19
16405,HLA-DRB1,TIMP1
16406,LPCAT2,CD33
16407,SERPINA1,NCF2
16408,CYBA,SYNGR2
16409,TIMP2,LRP1
16410,HLA-B,HLA-DPA1
16411,RPL19,RPLP2
16412,RPSA,RPL18
16413,RPS16,RPL27
16414,PILRA,RNF130
16415,LYN,NPC2
16416,HLA-DPA1,PLSCR1
16417,RPS8,RPL10
16418,HLA-DRA,FTH1
16419,FTH1,LGALS3
16420,PRF1,GZMA
16421,RAB32,LYZ
16422,CLEC4A,HLA-DPA1
16423,FCER1G,PLXDC2
16424,TIMP2,RAB31
16425,HLA-C,HLA-B
16426,RPS15A,CD48
16427,RPS3A,RPL11
16428,RPL12,RPL24
16429,FCGR2A,HSPA1A
16430,B2M,CCL5
16431,AIF1,HLA-DRB1
16432,TYROBP,LY96
16433,RPL28,RPL29
16434,LYZ,IL13RA1
16435,PABPC1,RPL18
16436,CTSH,HLA-DMA
16437,FCGR2A,MS4A7
16438,RPS3,RPL7A
16439,RPL32,RPS25
16440,CCL5,APOBEC3G
16441,RPL28,RPS5
16442,HLA-DPA1,SH3BGRL
16443,LY86,GNB4
16444,RAB27A,CST7
16445,RPL17,RPL37
16446,RASSF4,CTSS
16447,ZEB2,HCK
16448,RPSA,RPS16
16449,TOMM7,RPS21
16450,TYROBP,DPYSL2
16451,CD8A,FYN
16452,PLAUR,SLC8A1
16453,CPVL,CD14
16454,GNLY,S1PR5
16455,S100A9,CEBPD
16456,FCER1G,ATP6V0B
16457,FCGRT,SIGLEC10
16458,PYGL,TMEM176A
16459,CYBB,CFD
16460,RPL19,FAU
16461,ETS2,FCGR2A
16462,RPL15,RPS27A
16463,LYZ,MS4A6A
16464,IFI30,MS4A7
16465,RPS23,RPS3
16466,HLA-DMB,RNF130
16467,RPL8,RPS15A
16468,NPL,TMEM176B
16469,LAT2,CST3
16470,CSTA,CYBB
16471,TYROBP,HCK
16472,FCGR2B,RGS18
16473,RGS2,NR4A1
16474,MGAT1,RAB31
16475,RPL32,RPLP2
16476,RPS12,CD7
16477,MPP1,HLA-DRA
16478,LYZ,AIF1
16479,RPS27A,RPL36
16480,CD302,HNMT
16481,IL32,LAT
16482,S100A9,C5AR1
16483,TMEM176A,CLEC7A
16484,ZEB2,S100A11
16485,FCGR2A,CTSB
16486,C1QB,HLA-DRB1
16487,CD63,ZEB2
16488,ZNF385A,PDK4
16489,RPL9,LTB
16490,AP1S2,RAB31
16491,ADM,FCER1G
16492,FAM20A,C1QA
16493,LRRC25,TMEM176B
16494,LILRB2,MNDA
16495,LGALS1,NPC2
16496,CCL5,CST7
16497,CD93,IFI30
16498,SERPINA1,HLA-DPB1
16499,CLEC4A,TYROBP
16500,KCTD12,IFI30
16501,CSTB,ALDOA
16502,SPI1,DMXL2
16503,IFITM3,LAP3
16504,C1QA,LYZ
16505,TYROBP,S100A11
16506,CTNND1,HLA-DPA1
16507,PHC2,SERPINA1
16508,SLC8A1,HLA-DRB1
16509,TYROBP,PILRA
16510,ASAH1,KCTD12
16511,CST3,GNAI2
16512,HLA-DRA,LAP3
16513,RPL31,EEF1B2
16514,CTSS,LILRB1
16515,TYROBP,HNMT
16516,CTSB,ALDOA
16517,RPL28,RPL10
16518,CD14,IGSF6
16519,SLC7A7,CD68
16520,NPC2,ARPC3
16521,MNDA,FCER1G
16522,RPL32,FAU
16523,TTYH3,CTSS
16524,MAL,RPL13
16525,SYK,HLA-DMA
16526,PLEK,TGFBI
16527,RPS2,RPS8
16528,PILRA,HLA-DMB
16529,ARHGEF10L,TMEM176B
16530,RPL38,RPL23A
16531,CSTB,LGALS3
16532,MNDA,TGFBI
16533,RPL29,RPL31
16534,HCK,HLA-DRA
16535,CYBB,LRRC25
16536,RPS18,RPS9
16537,APOBEC3G,NKG7
16538,HCK,C1QA
16539,IFNGR2,SLC7A7
16540,FCER1G,FGD4
16541,CD36,VCAN
16542,CTSB,LGALS3
16543,ANXA5,IFITM3
16544,AIF1,SAT1
16545,FTL,SLC11A1
16546,MAFB,MPEG1
16547,RPS8,RPS15A
16548,FCER1G,EMILIN2
16549,RPLP1,RPL15
16550,RPL18,RPLP0
16551,RPS8,RPS3
16552,BASP1,CST3
16553,LYZ,SECTM1
16554,C1QA,FCGRT
16555,ANXA5,GSTO1
16556,SAT1,TMEM176B
16557,CTSB,VCAN
16558,LILRB4,GLUL
16559,TNFRSF21,LILRB4
16560,TNFSF13,SLC11A1
16561,CTSS,THEMIS2
16562,LGALS3,HLA-DPA1
16563,PILRA,TMEM176B
16564,C1QB,HMOX1
16565,PLXDC2,CTSS
16566,C1QB,LY86
16567,HNMT,MARCH1
16568,RGS2,FTH1
16569,CD68,MNDA
16570,RBM47,CLEC7A
16571,GNAI2,TMEM176B
16572,IFITM1,RPL3
16573,CPVL,SLC43A2
16574,RPLP2,RPS6
16575,SIGLEC10,LST1
16576,IFI30,LYN
16577,RPL13,RPS6
16578,SRGAP2,TMEM176B
16579,HLA-DRB1,GNS
16580,PPT1,LYZ
16581,RPL17,RPL26
16582,FGL2,ATF3
16583,LMO2,CEBPD
16584,DAPK1,FCGR3A
16585,CD7,RPL23A
16586,NPC2,ANXA2
16587,CTSZ,CD93
16588,IGSF6,CTNND1
16589,RPS27A,RPL8
16590,IFITM3,SLC7A7
16591,RAC1,GRINA
16592,CST3,SERPINA1
16593,HLA-DRA,SLC7A7
16594,C1QB,SAT1
16595,RPS15A,RPL6
16596,FCER1G,ADAP2
16597,FCER1G,SRGN
16598,SYNGR2,CTSC
16599,RPL17,RPS29
16600,GLUL,SLC11A1
16601,RPL10,RPL15
16602,RPL37,RPLP0
16603,RPS27A,RPS25
16604,RPL11,RPS27
16605,RPS28,RPS6
16606,RNF130,HLA-DMA
16607,MS4A4A,C1QA
16608,UBA52,RPS6
16609,SOD2,FCGR3A
16610,CTSB,HLA-DRB1
16611,CD68,SCIMP
16612,CD68,LILRB2
16613,NCF2,CTSS
16614,RAB31,FCGR3B
16615,UBC,S100A11
16616,HNMT,CEBPD
16617,HLA-DRB1,HMOX1
16618,RAB31,OGFRL1
16619,HLA-DRB1,LY86
16620,RPL34,PTPRCAP
16621,SERPINA1,FCGR2B
16622,TIMP2,CTSS
16623,NPC2,TNFSF13B
16624,CFD,PPT1
16625,TOMM7,RPL19
16626,SERPINA1,SOD2
16627,GAPDH,YWHAH
16628,ARPC3,GAPDH
16629,SERPINA1,LYN
16630,ANXA2,SERF2
16631,RPL28,RPS15A
16632,PLAUR,CDKN1A
16633,IGSF6,NCF2
16634,RPL28,RPS3
16635,CD68,SYNGR2
16636,RPS12,RPS21
16637,HSPA1A,SPI1
16638,RPS27A,RPLP2
16639,PLBD1,MPEG1
16640,RPL7A,RPS11
16641,S100A11,CD14
16642,FGL2,IFITM3
16643,RPL38,RPL27
16644,RPL24,RPL32
16645,HLA-DRB1,SAT1
16646,PSAP,C5AR1
16647,S100A11,RAB10
16648,RPS6,RPS8
16649,CTSS,CD68
16650,RPS4X,RPS23
16651,FCGR2A,C1QB
16652,MEF2C,HLA-DMA
16653,FAM20A,IFI30
16654,TMEM176A,MAFB
16655,SERPINA1,C3AR1
16656,FCGRT,CTSD
16657,ANXA2,CST3
16658,STK17A,CD8B
16659,MGAT1,CTSS
16660,SAT1,CTSH
16661,RAB31,SIGLEC10
16662,CYBRD1,TMEM176A
16663,TYROBP,SKAP2
16664,IL2RB,B2M
16665,RPS21,RPL15
16666,H2AFY,LRP1
16667,PILRA,CTSH
16668,GSTO1,SAT1
16669,SPI1,C1QA
16670,LDHB,RPL37
16671,LRP1,CST3
16672,ZNF385A,FCGR2A
16673,ANXA5,CD74
16674,RPS27A,FAU
16675,RPS12,CD3D
16676,IFI30,C1QB
16677,OAZ1,SRGN
16678,RPS27A,RPS24
16679,CST3,ATP6V1B2
16680,HNMT,HCK
16681,RPS2,RPS13
16682,SKAP2,AIF1
16683,MNDA,MEF2C
16684,PILRA,LYZ
16685,HLA-DPA1,FCGR3A
16686,LILRB3,HLA-DPB1
16687,CD68,GRN
16688,RPS3,PABPC1
16689,RPL34,RPL28
16690,PLBD1,PSAP
16691,HCK,IFI30
16692,FCER1G,MPEG1
16693,IGSF6,HLA-DPB1
16694,CAPG,LGALS1
16695,RPLP0,RPL10
16696,CTSH,CD14
16697,BRI3,MAFB
16698,HLA-DMB,CTSH
16699,RPL32,RPLP0
16700,CTSB,SAT1
16701,TMEM176A,FCER1G
16702,HNMT,S100A11
16703,RPS15,RPL10A
16704,IFI30,RNF130
16705,RPLP2,EEF1A1
16706,FTL,GNG5
16707,HLA-DPB1,CSTA
16708,HLA-DMA,CD14
16709,APLP2,FTL
16710,HNMT,TLR2
16711,LRP1,SLC43A2
16712,PLAUR,CTSZ
16713,AIF1,METRNL
16714,GAPDH,LDHA
16715,FCGR3A,METTL7A
16716,AIF1,RAB32
16717,HLA-DMB,LYZ
16718,HRH2,PRAM1
16719,PTPRE,CST3
16720,FMNL2,TMEM176B
16721,KLRC3,CCL5
16722,RBM47,MAFB
16723,CPVL,CFD
16724,RPL29,RPS19
16725,ALDH2,HLA-DPA1
16726,TYROBP,CD33
16727,GNS,SERPINA1
16728,TPT1,RPS19
16729,LAT2,APLP2
16730,RPS7,RPL38
16731,CYBB,FGL2
16732,CFD,CTSD
16733,DUSP1,MAFB
16734,TMEM176B,SIGLEC10
16735,TYROBP,CMTM6
16736,IL32,GATA3
16737,TMEM176B,LGALS1
16738,RPL11,RPL7A
16739,MAFB,JDP2
16740,HLA-DRA,CARD16
16741,CD93,LST1
16742,RPLP2,SPOCK2
16743,FGL2,C19orf38
16744,RPS12,RPS18
16745,TGFBI,CCDC88A
16746,RPL13,SPOCK2
16747,SCIMP,SPI1
16748,RPLP2,RPL17
16749,FCER1G,CD86
16750,LRRK1,GRN
16751,JUNB,FOS
16752,RPL13,RPL17
16753,PHC2,C5AR1
16754,MS4A4A,IFI30
16755,EMILIN2,TNFSF13
16756,RPL9,RPL34
16757,TYMP,ZEB2
16758,CD63,GSN
16759,PLSCR1,HLA-DRA
16760,NR4A1,SAT1
16761,NKG7,IL2RB
16762,NPC2,RBM47
16763,RPL18,RPS27A
16764,FGL2,CD74
16765,FCN1,FOS
16766,ARPC5,CD74
16767,GLA,FCGR2A
16768,TIMP1,S100A11
16769,TIMP1,PILRA
16770,TYMP,GRINA
16771,IFI30,SNX10
16772,IGSF6,PLEK
16773,HLA-DMB,FCGRT
16774,HLA-DRA,TTYH3
16775,TYMP,WSB1
16776,ASAH1,IFNGR1
16777,IFI30,ALOX5
16778,LILRB2,CD93
16779,GZMK,SAMD3
16780,SPI1,CEBPB
16781,LTBR,C1QB
16782,ZNF385A,TYROBP
16783,TMSB4X,B2M
16784,FTL,MEF2C
16785,RPS14,RPS3A
16786,VAMP5,FCGR3A
16787,RPL30,RPL35
16788,RBM47,FCER1G
16789,RASSF4,FCGR3A
16790,GRN,CSTA
16791,LYZ,ANXA5
16792,CD63,NINJ1
16793,RPS12,RPL19
16794,PGK1,FTH1
16795,RPL10A,RPS27
16796,ALDH2,TYROBP
16797,CDKN1A,CD68
16798,ANXA5,PSAP
16799,CD86,HCK
16800,RBM47,TGFBI
16801,CYBB,SPI1
16802,IFI30,HLA-DMB
16803,ANXA2,CPVL
16804,RPL19,CD3D
16805,ADAP2,FAM20A
16806,RPL12,RPS11
16807,AIF1,NCF2
16808,CST3,CEBPD
16809,HLA-DRB1,CD63
16810,GSN,ZEB2
16811,RPLP0,RPS15A
16812,RPS27,RPS6
16813,CTSH,SLC43A2
16814,MAFB,ANXA5
16815,IGSF6,FCGR2B
16816,LRP1,CPVL
16817,RPL37,RPS27A
16818,RPS25,RPL22
16819,SPI1,IFI30
16820,RPS6,RPS9
16821,CD63,CANX
16822,PLAUR,BCL2A1
16823,CD74,CD302
16824,HLA-DQB1,HLA-DPB1
16825,LYZ,MFSD1
16826,OGFRL1,MAFB
16827,ANPEP,IFI30
16828,CTSC,NPC2
16829,CD14,CSTA
16830,HCK,SLC7A7
16831,RPS18,RPL38
16832,LMO2,SKAP2
16833,RPL38,RPL18
16834,CST3,C5AR1
16835,NAMPT,CDKN1A
16836,TLR2,FCGR2B
16837,ANXA2,OAZ1
