,0,1
32273,CRTAM,SRGN
32274,RPS27A,RPS27
32275,CCL5,MYO1F
32276,CD8B,LAG3
32277,RPS25,RPLP2
32278,KIF22,TROAP
32279,CDT1,CDC45
32280,GZMB,TMSB4X
32281,CD3D,IL32
32282,HMGB3,HMMR
32283,KIF11,MTFR2
32284,BTK,HVCN1
32285,SNX22,VPREB3
32286,CHAF1A,CDCA5
32287,HSPA1A,HSPD1
32288,PLAUR,SLC11A1
32289,LGALS2,HLA-DRB5
32290,RARRES3,ARHGDIB
32291,S100A6,FKBP1A
32292,ZFAS1,RPS7
32293,CKS1B,TROAP
32294,RPL23A,LTB
32295,PFN1,ARPC2
32296,RPS16,RPL5
32297,LYZ,S100A8
32298,CCNB2,ECT2
32299,S100A4,CD52
32300,ETS2,S100A9
32301,CXCR5,HVCN1
32302,RPL30,RPL28
32303,RPL7,RPS27A
32304,CCNB2,KIF4A
32305,CST3,DAPK1
32306,TOP2A,RACGAP1
32307,CD1D,CYBB
32308,ZWINT,SPC24
32309,IFITM1,SIT1
32310,HLA-A,CD247
32311,NCAPG,CDC20
32312,DEPDC1,PBK
32313,FOXM1,HMGB2
32314,RPS4X,RPL6
32315,TOP2A,TUBB
32316,RPL5,RPL23A
32317,FANCD2,CDK1
32318,MCM7,TK1
32319,SYK,BANK1
32320,SERPING1,ALDH2
32321,UBE2T,MND1
32322,LCP1,SH3BGRL3
32323,CD79A,C16orf74
32324,DSCC1,HJURP
32325,IGSF6,SERPINA1
32326,CD180,DAPP1
32327,ANXA5,ARPC1B
32328,RPLP0,EEF1B2
32329,S100A10,TPI1
32330,SEC61G,SEC61B
32331,CDCA5,SMC2
32332,MNDA,CTSH
32333,CCR7,RPL5
32334,MS4A1,HHEX
32335,CENPN,HJURP
32336,CDKN3,UBE2C
32337,C1QA,IFI30
32338,FCGR1A,CPVL
32339,BATF,CST7
32340,TLR10,VPREB3
32341,PYGL,SRPX
32342,IL7R,RPL10A
32343,ANXA5,TPP1
32344,HMMR,MAD2L1
32345,LSM4,TK1
32346,HLA-DPA1,ADAM28
32347,RPL36,RPL23A
32348,SH2D1A,TIGIT
32349,RPS14,RPS10
32350,FAM83D,DLGAP5
32351,LIG1,CDC45
32352,IFITM1,PRF1
32353,NUPR1,SERPING1
32354,CHCHD2,POMP
32355,FAM83D,CDK1
32356,CCL5,AOAH
32357,LILRA5,CLEC7A
32358,CLEC7A,TMEM176B
32359,S100A9,LILRA2
32360,ZWINT,RAD54L
32361,GIMAP7,GIMAP5
32362,HLA-DQA1,MNDA
32363,DEPDC1B,NCAPH
32364,RPL29,RPL3
32365,IFITM1,GZMK
32366,CHEK1,RAD51
32367,DLGAP5,PLK1
32368,KIF11,LMNB1
32369,S100A9,MPEG1
32370,HLA-DMA,BCL11A
32371,MND1,RRM1
32372,CPVL,C1orf162
32373,RPL24,RPL3
32374,RPS19,RPL14
32375,RANBP1,ASF1B
32376,HIST1H4C,CKS1B
32377,MS4A1,CD79A
32378,TCF19,CLSPN
32379,RPL34,RPL37
32380,RPL12,EIF3L
32381,MELK,KIF11
32382,PSMB9,HLA-B
32383,MELK,GINS2
32384,NPC2,ALDH2
32385,CST7,B2M
32386,UBD,CCL19
32387,CDC45,CHAF1A
32388,HLA-DRB5,HLA-DQB1
32389,BUB1,SPAG5
32390,RPL7A,UBA52
32391,FKBP9,TIMP3
32392,HHEX,CD79A
32393,CENPW,UBE2C
32394,MELK,KIF23
32395,FANCI,CDCA5
32396,TMEM106C,ASF1B
32397,TK1,E2F2
32398,FCGR1A,SLC7A7
32399,HLA-DMB,LY86
32400,PFN1,CFL1
32401,ANXA5,RTN3
32402,KNSTRN,HJURP
32403,TUBA1B,BIRC5
32404,MELK,CDC25C
32405,LGALS3,LGALS1
32406,TIMELESS,RRM2
32407,RAB31,CD163
32408,DNASE1L3,P2RY6
32409,RAB31,HLA-DPB1
32410,ECT2,HJURP
32411,DSCC1,SHCBP1
32412,KIF23,PRC1
32413,CDC25C,ASPM
32414,MCM10,ASF1B
32415,LILRB2,VCAN
32416,MKI67,CDCA4
32417,AURKB,H2AFZ
32418,SHCBP1,MCM4
32419,PTPRC,IL2RB
32420,CD3E,GIMAP7
32421,SOX10,MYH10
32422,KIF2C,MAD2L1
32423,CLEC4A,MS4A7
32424,EEF1D,RPL37
32425,SYNE2,NKG7
32426,CDCA7,ORC1
32427,TUBB4B,ZWINT
32428,RPL38,RPL14
32429,NDC80,GTSE1
32430,RPSA,RPL23
32431,PTTG1,SPAG5
32432,LILRB4,PTCRA
32433,LCP2,CD3G
32434,SRPX,FKBP10
32435,RPL17,BTF3
32436,EEF1A1,IL7R
32437,NKG7,ADGRE5
32438,DAPP1,CD40
32439,CENPM,KIF2C
32440,KIF14,AURKA
32441,RPL14,EEF2
32442,CCNA2,SPAG5
32443,DLGAP5,CENPF
32444,RPL37A,RPS14
32445,TALDO1,ANXA2
32446,HMGB2,AURKB
32447,CD2,IL2RB
32448,HMGN2,CLSPN
32449,RPL26,RPS24
32450,IL1B,SPI1
32451,ARPC2,LCP1
32452,FGFBP2,MLC1
32453,RPS12,IL7R
32454,NACA,RPS16
32455,RAD51,CDC6
32456,BIRC5,CDCA2
32457,LST1,HCK
32458,EMP3,S100A6
32459,UBE2C,KIF11
32460,LGALS1,AP2S1
32461,EVL,LAT
32462,KIF14,KNSTRN
32463,RPS5,RPL4
32464,HLA-A,B2M
32465,LILRB4,SERPINA1
32466,KIFC1,CENPN
32467,E2F1,TYMS
32468,TSPAN13,MEF2C
32469,IL32,PAG1
32470,NCAPG,ECT2
32471,IL6R,CD4
32472,CD3G,SEPT1
32473,UBE2C,KIF23
32474,BCL11A,BTK
32475,TICRR,UBE2C
32476,ZNF385A,LILRB2
32477,LCK,HLA-C
32478,NCAPG,KIF4A
32479,CDK1,PKMYT1
32480,COX5A,PARK7
32481,TIMP3,AEBP1
32482,PCNA,TUBA1B
32483,PKMYT1,BIRC5
32484,DTL,FEN1
32485,TUBA1B,KIFC1
32486,UBE2C,CDC25C
32487,TOMM7,RPL31
32488,TIMELESS,MCM2
32489,FEN1,PKMYT1
32490,SLC31A2,LYZ
32491,HLA-DRA,CD37
32492,TPT1,RPL39
32493,RPLP1,RPLP2
32494,SPDL1,CCNB2
32495,PSMB10,PSMB9
32496,TPT1,RPS5
32497,RAD51,RRM2
32498,DEPDC1B,ASPM
32499,CFP,LILRB3
32500,PTPRCAP,IKZF3
32501,LILRB3,LRRC25
32502,UBE2T,ORC6
32503,RAD51,CHEK1
32504,CCL5,ITGAL
32505,SERPINA1,MCEMP1
32506,PHGDH,TYMS
32507,MND1,UBE2T
32508,KIFC1,RAD51AP1
32509,BCL11A,CXCR5
32510,RNF130,PRAM1
32511,MKI67,DEPDC1B
32512,HSP90B1,PDIA4
32513,MEF2C,FGD2
32514,RPS25,LTB
32515,RNASE1,PMP22
32516,RPL28,RPL15
32517,KLRD1,XCL2
32518,CDC20,CCNA2
32519,IGSF6,TREM1
32520,RPS9,PABPC1
32521,NLRP3,LILRA5
32522,FGL2,CD302
32523,SDC1,POU2AF1
32524,IL4I1,CLEC10A
32525,RPLP1,RPL11
32526,RPS21,RPL37A
32527,CKS1B,CCNB2
32528,H2AFY,CDK1
32529,EEF2,RPL36
32530,VCAN,AIF1
32531,ZFP36L2,RPL28
32532,BUB1,TTK
32533,SMC2,RRM2
32534,PLAUR,IGSF6
32535,PDE4B,CXCR4
32536,ESCO2,RACGAP1
32537,ZFAS1,RPL23A
32538,TTK,TK1
32539,CDCA3,NCAPH
32540,TCF4,HVCN1
32541,HLA-DMA,RAB31
32542,RPS27A,RPL7A
32543,MKI67,CDCA8
32544,CENPM,CENPF
32545,ACTB,APOBEC3C
32546,HMGB3,CDC20
32547,HIST1H1B,CDK1
32548,POC1A,NUF2
32549,GBP1,UBE2L6
32550,PKMYT1,KIFC1
32551,FCN1,KCTD12
32552,KIF15,NCAPG
32553,TNFRSF13B,FCRL2
32554,SPC24,SHCBP1
32555,TRIP13,TK1
32556,LILRB2,CD68
32557,WDR76,CLSPN
32558,PNOC,HLA-DRA
32559,RACGAP1,NCAPH
32560,RPS14,EEF1A1
32561,HLA-A,WIPF1
32562,CLEC12A,MAFB
32563,CD302,TMEM176B
32564,SH3KBP1,ARHGDIB
32565,NCF2,IL1RN
32566,CSTA,PLXDC2
32567,FTL,CD68
32568,TK1,LSM4
32569,MLANA,MITF
32570,PARPBP,GTSE1
32571,HELLS,FANCI
32572,RPL17,TPT1
32573,RAD51AP1,PRC1
32574,RPL28,PABPC1
32575,CD19,BANK1
32576,CENPF,NDC80
32577,PTTG1,TTK
32578,NUF2,CDCA5
32579,MCM7,ASF1B
32580,TPX2,FOXM1
32581,RPL12,RPL4
32582,CDC6,RAD51AP1
32583,ASF1B,SMC4
32584,ASF1B,HMGB2
32585,PBK,TRIP13
32586,PHF19,KIF20A
32587,FAM72D,PLK1
32588,TREM1,LILRA2
32589,FGL2,LILRB2
32590,RHOA,GAPDH
32591,TK1,CDKN3
32592,RNF144B,AIF1
32593,CCNA2,TTK
32594,SYK,LYN
32595,LILRA6,CD14
32596,MKI67,FAM72D
32597,SLC7A7,MS4A4A
32598,RPL39,RPL37A
32599,EEF1B2,RPLP1
32600,LILRA2,SLC11A1
32601,NUF2,APOBEC3B
32602,CKS1B,KIF14
32603,LCK,SYNE2
32604,BANK1,HLA-DMA
32605,KIF4A,TUBA1B
32606,UBC,HLA-A
32607,LYN,HLA-DQB1
32608,SERPINA1,HCK
32609,SH3BGRL3,ARPC2
32610,ADGRE5,PRF1
32611,B2M,SKAP1
32612,B2M,NKG7
32613,SLAMF6,PTPRC
32614,RPL11,RPL24
32615,RARRES3,NLRC3
32616,CD79B,HVCN1
32617,GINS1,UBE2C
32618,CACYBP,HSPD1
32619,STIL,TYMS
32620,KIF23,BUB1
32621,ZWINT,ERCC6L
32622,GGH,CCNB1
32623,CKAP2L,CDK1
32624,CDCA5,DSN1
32625,HLA-DQB1,SYNGR2
32626,ARPC2,ITGB2
32627,TMEM176A,GLUL
32628,TEAD1,IGSF3
32629,BCL11A,RPS23
32630,S100A11,ANXA2
32631,LCP1,NKG7
32632,SH2D2A,IFITM1
32633,CD63,POLR2L
32634,KIF23,HMMR
32635,MTFR2,KIF11
32636,RPL24,RPS3A
32637,FCRL1,EBF1
32638,CR2,TCL1A
32639,DOK3,IFI30
32640,CD14,CLEC4A
32641,MCM4,GINS2
32642,CENPW,GTSE1
32643,RAB31,C1QA
32644,BLK,PAX5
32645,TOP2A,H2AFX
32646,AKAP2,FCRLA
32647,PRAM1,KCTD12
32648,POLQ,SPC24
32649,TYMS,PHGDH
32650,RPL36,RPL34
32651,ACSL1,HCK
32652,MTFR2,CDC25C
32653,KIF23,DEPDC1B
32654,FCGRT,GSTP1
32655,TMEM176A,CD33
32656,RPS10,RPL39
32657,SWAP70,SCIMP
32658,TYMS,RFC2
32659,KYNU,CTSH
32660,ICOS,STK17B
32661,FCGR2A,TMEM51
32662,APOBEC3B,CENPE
32663,NKG7,LAT
32664,TCF4,CIITA
32665,RPS10,RPS5
32666,FAM72D,CENPF
32667,CD247,HLA-B
32668,BASP1,CCL19
32669,RPL29,RPL37A
32670,CDCA3,ASPM
32671,BLK,STAP1
32672,ANPEP,S100A9
32673,ALOX5,ST14
32674,RPL15,RPL37
32675,HMMR,DEPDC1
32676,NUSAP1,MCM4
32677,RPL24,RPL37A
32678,RPL34,RPL10
32679,IFITM1,BTN3A2
32680,WDFY4,CD40
32681,RAD54L,MCM7
32682,RPS15,RPL5
32683,NCAPG,CENPW
32684,PFN1,ARHGDIB
32685,PLAUR,LILRB2
32686,RPS25,RPL17
32687,COTL1,HLA-DRB5
32688,KIF20A,NEK2
32689,CDCA7,TPX2
32690,CDCA5,E2F7
32691,RPL4,RPL23
32692,BTG1,MALAT1
32693,RACGAP1,ASPM
32694,CKS2,ZWINT
32695,TROAP,APOBEC3B
32696,PRC1,RRM2
32697,CCNA2,WDR62
32698,GGH,TYMS
32699,MELK,HJURP
32700,IGSF6,RNF130
32701,ITGB7,CCL5
32702,PBK,SKA3
32703,ASPM,STMN1
32704,RRM1,AURKB
32705,SMC4,CKS1B
32706,TOP2A,HMGN2
32707,FBXO5,TYMS
32708,SLC1A3,CYBB
32709,LGALS2,IFI30
32710,HMGB3,ECT2
32711,CDC45,GMNN
32712,TLR2,CFD
32713,GZMB,PSMB10
32714,RPS4X,RPS15
32715,CCL5,S100A4
32716,TICRR,GTSE1
32717,RPS6,RPS29
32718,HMGB3,KIF4A
32719,RPL13A,RPS9
32720,RPS18,EEF1B2
32721,EEF1D,RPS6
32722,RPS27A,RPSA
32723,HLA-DQA2,HLA-DMA
32724,RPL27,RPL4
32725,SLC25A5,UQCRH
32726,RPLP1,LTB
32727,DLGAP5,KIF15
32728,GNG7,HLA-DRA
32729,PGK1,PKM
32730,GBP5,CD38
32731,LRRC26,EGLN3
32732,CD86,MS4A7
32733,CLEC7A,PILRA
32734,BUB1,UBE2C
32735,LGALS2,MNDA
32736,EEF1D,RPL10
32737,MKI67,DTL
32738,ARHGEF10L,TNFAIP2
32739,RPL7A,RPLP1
32740,ZNF331,KDM6B
32741,AURKB,CCNF
32742,DSCC1,FEN1
32743,SERPINA1,RAPH1
32744,FCRL6,NKG7
32745,GSTO1,S100A11
32746,TMEM176A,TNFSF13B
32747,NCAPH,DLGAP5
32748,PSME1,GZMA
32749,JCHAIN,MYBL2
32750,RPS9,RPS10
32751,CFD,FCER1G
32752,MND1,HMGN2
32753,FCRLA,VPREB3
32754,CTSH,CAPG
32755,JSRP1,DERL3
32756,RPS15A,ZFP36L2
32757,SNRPD1,STMN1
32758,RPL27,BTF3
32759,S100A12,IL1RN
32760,WDR34,MELK
32761,CST3,LRP1
32762,TYMS,SPAG5
32763,RARRES3,LAT
32764,PAICS,TYMS
32765,LAG3,CD2
32766,DUSP2,PTGER4
32767,RAD51AP1,BUB1
32768,RPS28,RPS14
32769,TPT1,RPS19
32770,SCIMP,BANK1
32771,KIR2DL1,KIR3DL1
32772,ARHGAP11A,CLSPN
32773,MAD2L1,AURKA
32774,SERPINA1,SIRPA
32775,PTTG1,UBE2C
32776,CD300C,LYZ
32777,RFC3,MND1
32778,E2F8,CDC6
32779,RPL7A,RPS27A
32780,CD3G,WNK1
32781,RPL11,RPL10A
32782,EEF1B2,RPL26
32783,RPL26,RPL19
32784,PKM,CTNNA1
32785,HLA-A,CD27
32786,RPL13,RPS24
32787,C19orf38,LILRA2
32788,CCNA2,UBE2C
32789,LYST,DUSP2
32790,NUDT1,DTL
32791,CD27,CD8A
32792,LCP2,CD8B
32793,WDFY4,HLA-DPB1
32794,HLA-DRA,MPEG1
32795,ACTB,PRR13
32796,FCRL1,FCER2
32797,RPL35,RPL36
32798,GTSE1,FOXM1
32799,RPS21,EEF2
32800,HLA-DPA1,ENTPD1
32801,CDCA8,KNSTRN
32802,RPL6,RPL15
32803,CD7,SLA
32804,RPS13,SELL
32805,ITGAX,LILRA2
32806,MELK,SHCBP1
32807,TTK,ASF1B
32808,CCNA2,FANCI
32809,GPNMB,NR2F2
32810,NCF2,TYROBP
32811,EVL,HLA-E
32812,ACTB,WDR1
32813,ACTB,CD74
32814,KIF18A,MAD2L1
32815,C5orf56,GZMA
32816,RPS3,EEF1A1
32817,RPL35A,RPS8
32818,E2F8,RRM2
32819,KIF15,MCM10
32820,CLEC12A,FCGR1A
32821,RPLP0,NPM1
32822,CDC45,NCAPG2
32823,CD74,ITGA4
32824,LAMC1,KANK2
32825,CLEC10A,FCN1
32826,HLA-DOB,MEF2C
32827,RPL9,RPL29
32828,LILRB3,PLAUR
32829,EVL,TMSB4X
32830,GINS2,RFC5
32831,PABPC1,RPS9
32832,GNG2,NKG7
32833,AURKB,KIF20B
32834,MS4A7,C1QA
32835,AIF1,NLRP3
32836,BLNK,FCRLA
32837,RAD54L,FAM111B
32838,RPS16,RPL11
32839,RPS6,RPL9
32840,LILRA2,IGSF6
32841,LAT,LCP1
32842,LILRB4,RNF130
32843,CCNB1,BUB1B
32844,MPEG1,CLEC4A
32845,GAPDH,TUBB
32846,ZFAS1,RPL34
32847,TK1,MKI67
32848,SIGLEC10,LRRC25
32849,RPL10A,RPS4X
32850,CD68,FGL2
32851,RGS18,PILRA
32852,KMO,MS4A1
32853,RPL6,PABPC1
32854,SPC24,BIRC5
32855,CYBB,ARHGAP24
32856,CD22,FCRLA
32857,RPS27,RPL23A
32858,CEP55,NUF2
32859,WIPF1,PTPRC
32860,ASF1B,KIFC1
32861,SLC7A7,RAB31
32862,TUBB,ESCO2
32863,CKS1B,AURKB
32864,CD83,HLA-DPA1
32865,KIFC1,NCAPG
32866,TUBB,SLC25A5
32867,CD14,LHFPL2
32868,BUB1B,NCAPG
32869,PABPC1,RPS27A
32870,PRC1,CKS2
32871,RPSA,RPS9
32872,UBE2C,SHCBP1
32873,RPL10,RPL12
32874,NACA,RPS6
32875,HMGB2,FAM111B
32876,H2AFZ,TUBB
32877,EOMES,GZMA
32878,RAN,PGAM1
32879,MAFB,MS4A4A
32880,S100A9,TREM1
32881,BCL11A,FAM129C
32882,RPL31,UBA52
32883,RPS15A,RPL24
32884,TCF19,CDC45
32885,CHEK1,DSCC1
32886,ACTB,IL32
32887,SLC9A3R1,HLA-C
32888,TUBA1B,MCM2
32889,NPC2,LILRB4
32890,CIITA,VPREB3
32891,ESCO2,H2AFX
32892,RPL27,TPT1
32893,NACA,RPL10
32894,CLSPN,HIST1H4C
32895,CENPA,PLK1
32896,ESCO2,TPX2
32897,ABI3,LCP1
32898,HLA-DQA1,SPIB
32899,RPL11,NACA
32900,RPS29,RPL10A
32901,TYMS,TTK
32902,PILRA,KCTD12
32903,ITGAL,RARRES3
32904,MNDA,LILRB3
32905,TUBB,ASPM
32906,ORC6,RRM2
32907,MKI67,KIF18A
32908,SWAP70,FGD2
32909,ESCO2,KIF2C
32910,NKG7,SYNE2
32911,CYBB,TNFSF13
32912,LCP2,TIGIT
32913,LCP2,RARRES3
32914,PLK1,DEPDC1B
32915,CD244,NKG7
32916,S100A6,GAPDH
32917,RPS3A,RPL4
32918,MS4A1,HLA-DRA
32919,NUF2,MAD2L1
32920,DTL,OIP5
32921,FOXM1,RRM2
32922,AURKB,POLQ
32923,RPL7A,RPL26
32924,CLEC7A,LILRA5
32925,RPLP1,RPL18
32926,CD163,CST3
32927,RAB13,APOE
32928,ORC6,MELK
32929,SPC24,KIFC1
32930,RASGRP3,POU2AF1
32931,CD163,FGL2
32932,RPL29,EEF2
32933,HHEX,HLA-DRA
32934,GZMK,STK17A
32935,EAF2,VPREB3
32936,LGALS3,TSPO
32937,FAU,RPS8
32938,HMGB3,CENPW
32939,NCAPG2,HMMR
32940,MS4A4A,CYBB
32941,RPL10,RPL9
32942,HLA-DPB1,TCL1A
32943,CYBB,HCK
32944,FCGR2A,CLEC12A
32945,IL7R,SPOCK2
32946,CD74,CD83
32947,TYMS,DTYMK
32948,CD300C,CXCL16
32949,RPS27A,RPL21
32950,CTSS,FCN1
32951,CDC6,NCAPG
32952,FCGR2A,CXCL16
32953,FCRL5,CD74
32954,CTSH,LST1
32955,RPS27,RPS2
32956,PLK1,CDCA8
32957,CFP,FCER1G
32958,C1QA,NPL
32959,TK1,DNMT1
32960,BTK,EAF2
32961,CKS1B,RACGAP1
32962,UBE2C,SMC4
32963,MAFB,RNF130
32964,TPT1,RPS25
32965,PCNA,CHEK1
32966,PGK1,PPIA
32967,MIF,RAN
32968,CDCA5,TUBA1B
32969,C16orf74,CD79A
32970,CD3G,LAT
32971,RPL15,RPS6
32972,CENPF,CENPA
32973,NCAPG,CLSPN
32974,IFITM1,TBC1D10C
32975,FGD2,POU2F2
32976,HMGB1,TROAP
32977,SLA2,CD7
32978,LCP2,GIMAP4
32979,ARHGDIB,CD247
32980,IFI30,SYK
32981,PCNA,MELK
32982,HLA-DRA,FCRL1
32983,LY86,MS4A7
32984,S100A9,MS4A4A
32985,HCST,IL2RB
32986,RPL15,RPL10
32987,AFF3,MS4A1
32988,SHCBP1,BRCA1
32989,TNFSF13B,C5AR1
32990,CDC25C,TK1
32991,HJURP,KIF18B
32992,RAD54L,CENPF
32993,TK1,LIG1
32994,ZNF385A,FCGR2A
32995,PLK1,FAM72D
32996,TPX2,GGH
32997,CKAP2L,MCM3
32998,S100A12,TYROBP
32999,CD68,CD163
33000,TMSB4X,GZMB
33001,MS4A1,PNOC
33002,TUBA1B,APOBEC3B
33003,RPL32,RPL19
33004,CD68,HLA-DPB1
33005,TBC1D4,TNFRSF9
33006,FANCI,MCM4
33007,LGALS1,ATP6V0B
33008,LYZ,TNFSF13
33009,PLAUR,FBP1
33010,CSTA,S100A8
33011,NUSAP1,CDCA3
33012,PBK,TUBB
33013,NKG7,HLA-E
33014,TYMS,WDR62
33015,SLA2,GZMA
33016,RPL23A,RPL13
33017,SIRPB1,LYZ
33018,ALDH2,MAFB
33019,MX1,LGALS9
33020,TROAP,MAD2L1
33021,HMGB2,CENPF
33022,SHCBP1,TRIP13
33023,CDC20,PARPBP
33024,HLA-B,ALOX5AP
33025,KIF14,TTK
33026,RPL34,RPS15
33027,LYZ,HCK
33028,CDCA4,NUSAP1
33029,NKG7,TMSB4X
33030,RAD51AP1,DTL
33031,LILRB4,RAB31
33032,CTSH,CPVL
33033,DHFR,WDR34
33034,RPS5,RPS4X
33035,IFI6,OAS1
33036,HLA-DQA1,BLNK
33037,FCGR2A,CSF3R
33038,VPREB3,FCRL5
33039,CDC20,CDK1
33040,MKI67,KPNA2
33041,SKA3,AURKA
33042,RBBP8,TYMS
33043,SRGN,PRF1
33044,LTB,RPS15A
33045,HELLS,PKMYT1
33046,RPS15A,RPL10A
33047,CD8B,THEMIS
33048,HLA-DRA,MS4A1
33049,PDIA4,PDIA6
33050,HLA-DRA,NCF1
33051,PKMYT1,CDCA5
33052,RRM2,RBBP8
33053,MPDZ,MITF
33054,TMEM176B,PLXDC2
33055,RANBP1,GINS2
33056,CCL19,FLT3
33057,SRGN,GZMK
33058,SH3BGRL3,DOK2
33059,DEPDC1B,TK1
33060,KIF23,ECT2
33061,HVCN1,ARHGAP24
33062,PRF1,TOX
33063,S100A9,RNF130
33064,TPT1,RPS18
33065,KIF14,FAM72B
33066,SNX2,MS4A1
33067,KIF23,KIF4A
33068,HSPD1,HSP90AA1
33069,ACTB,DENND2D
33070,NCAPD2,CDCA8
33071,S100A12,LRRC25
33072,JAKMIP1,LAG3
33073,PRC1,CEP55
33074,PKMYT1,APOBEC3B
33075,RALGPS2,ARHGAP24
33076,CDC45,POLE2
33077,LILRA5,SLC11A1
33078,KIF4A,RRM2
33079,PAX5,HVCN1
33080,RPS3A,TPT1
33081,SLC7A7,LRRC25
33082,ZWINT,PCNA
33083,H1F0,CST3
33084,RPL11,FAU
33085,GZMK,SIRPG
33086,FCN1,CD33
33087,PKM,RAC1
33088,GZMH,HLA-C
33089,HLA-A,IFITM1
33090,CST7,SKAP1
33091,CST7,NKG7
33092,CLSPN,CDC6
33093,IFI6,IFI35
33094,KIF4A,MELK
33095,HLA-DOA,SPIB
33096,FCN1,ACSL1
33097,RPL5,EIF3L
33098,IL1RN,MNDA
33099,RPS6,RPS17
33100,RPL13A,RPL32
33101,ASPM,BRCA2
33102,KIF15,CKS1B
33103,TPX2,CIT
33104,MCM10,GINS2
33105,C19orf38,SERPINA1
33106,RPL13,RPL19
33107,LMNB1,CCNB2
33108,C1QA,SPI1
33109,HLA-DQA1,SPI1
33110,CLEC4A,CSTA
33111,PLSCR1,IFI6
33112,UBE2T,STMN1
33113,KIF11,FOXM1
33114,TYMS,FANCI
33115,HCK,GRN
33116,HSP90AA1,DNAJB1
33117,RPL22,RPL3
33118,CCL5,CHST12
33119,HLA-DPA1,MS4A7
33120,MELK,FEN1
33121,CDK1,RAD51
33122,AFF3,CD19
33123,ITGAX,SERPINA1
33124,PKM,GRN
33125,AURKB,MND1
33126,STMN1,RAD54L
33127,APOBEC3B,CDCA2
33128,RAD54L,HELLS
33129,PSAP,TYROBP
33130,CXCL9,C1QC
33131,MYH9,ETS1
33132,ARHGDIB,B2M
33133,FEN1,RAD51
33134,CLSPN,RRM2
33135,ESPL1,CENPW
33136,CCL5,C5orf56
33137,RPL4,RPS9
33138,BRCA2,MKI67
33139,GZMB,GNLY
33140,RPS10,RPS25
33141,ZWINT,E2F8
33142,RNF213,IL2RB
33143,CKAP2,KIF11
33144,KLRD1,HCST
33145,JUNB,CSRNP1
33146,NCAPH,KIF11
33147,IKZF3,NKG7
33148,SHCBP1,SKA3
33149,MAFB,RAB31
33150,SIRPA,NPC2
33151,RPL12,RPS4X
33152,AKAP12,APOD
33153,SPI1,RNF144B
33154,RRM1,TPX2
33155,JUN,DNAJB1
33156,HMMR,HMGB3
33157,CSTA,SLC7A7
33158,PSRC1,AURKA
33159,PFN1,LAT
33160,CNN2,IL32
33161,PBK,UBE2T
33162,RPS27,RPL34
33163,NCF2,CLEC7A
33164,SLC8A1,TLR2
33165,FCN1,TNFSF13B
33166,CD79A,CD72
33167,RPL37A,RPS7
33168,TIGIT,EOMES
33169,UBE2C,BIRC5
33170,CORO1A,LIMD2
33171,RPS15A,NACA
33172,RPL23A,RPS20
33173,CXCL9,UBD
33174,RRM2,RAD54L
33175,SYTL3,GZMB
33176,RRM1,KIF2C
33177,CXCR4,IL7R
33178,GAPDH,FKBP1A
33179,CDCA2,BUB1B
33180,TUBB4B,TUBA1B
33181,SYK,CYBB
33182,DENND2D,GIMAP5
33183,E2F8,CEP55
33184,NCAPG2,DTL
33185,RPL3,EEF1D
33186,BIRC5,NUF2
33187,UBE2C,FEN1
33188,APOC1,CYP27A1
33189,KIF23,KPNA2
33190,HCK,ACSL1
33191,RPS14,RPL38
33192,CDK1,TCF19
33193,HLA-DQB2,CTSH
33194,TUBA1C,STMN1
33195,CD3G,PTPRCAP
33196,RAB20,TNFSF13
33197,RPS15,RPLP2
33198,CDC6,MCM10
33199,NCAPG2,CDC20
33200,FEN1,TCF19
33201,SNX2,CD19
33202,CDCA5,HIST1H4C
33203,KIFC1,TOP2A
33204,RPS18,NPM1
33205,TGFBI,RBM47
33206,GTSE1,GGH
33207,IL2RB,CD247
33208,HMGB1,CCNB2
33209,TCF4,EAF2
33210,AEBP1,GPX8
33211,ENTPD1,CD74
33212,CLEC12A,FGR
33213,TTN,CD27
33214,ATAD5,CDCA5
33215,RPLP2,IL7R
33216,CLSPN,SKA1
33217,B2M,UCP2
33218,KIF14,UBE2C
33219,HMMR,NCAPH
33220,CDCA8,SPAG5
33221,JCHAIN,POU2AF1
33222,FASLG,NKG7
33223,RPS11,RPS5
33224,HLA-DQA1,HLA-DMB
33225,KLRC3,KLRC2
33226,NACA,RPS15
33227,CST3,CXCL16
33228,CD68,C1QA
33229,BUB1,PKMYT1
33230,HCST,EVL
33231,CDCA3,TK1
33232,GZMA,GIMAP6
33233,GBP4,STAT1
33234,RPS25,RPL13
33235,RPS16,RPL18
33236,CPVL,IFI30
33237,RPS10,RPS18
33238,EZH2,CCNB2
33239,SLC8A1,FCGR2A
33240,RPL28,EEF2
33241,RPS15,RPL11
33242,UBE2C,KIFC1
33243,GZMA,SLA2
33244,CDCA3,H2AFV
33245,CD180,MEF2C
33246,HLA-C,RNF213
33247,GPR183,LTB
33248,KIF2C,HMGB3
33249,PYHIN1,EOMES
33250,RPN1,HSP90B1
33251,ALDH2,TMEM176A
33252,CDC25C,ASF1B
33253,CENPA,KIF15
33254,HSPA5,PDIA3
33255,MCM7,GINS2
33256,ENO1,CCT6A
33257,S1PR1,TXNIP
33258,S100A9,RAB31
33259,S100A11,MS4A6A
33260,ERCC6L,CDCA3
33261,HCK,DMXL2
33262,NUF2,DEPDC1
